0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
"{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 0, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 1, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 1, 'order': 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 0, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 1, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 1, 'order': 3}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 0, 'order': 3}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 1, 'order': 3}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 1, 'order': 3}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 0, 'order': 3}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 1, 'order': 4}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 1, 'order': 9}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 0, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 1, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 1, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 2, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 2, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 2, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 2, 'order': 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 0, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 1, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 1, 'order': 3}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 2, 'order': 3}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 2, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 2, 'order': 4}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 2, 'order': 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 0, 'order': 6}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 1, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 1, 'order': 3}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 2, 'order': 5}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 2, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 2, 'order': 8}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 2, 'order': 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 0, 'order': 4}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 1, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 1, 'order': 6}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 2, 'order': 4}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 2, 'order': 5}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 2, 'order': 9}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 2, 'order': 4}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 0, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 1, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 1, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 2, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 2, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 2, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 2, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 3, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 3, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 3, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 3, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 3, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 3, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 3, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 3, 'order': 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 0, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 1, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 1, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 2, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 2, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 2, 'order': 5}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 2, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 3, 'order': 5}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 3, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 3, 'order': 5}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 3, 'order': 3}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 3, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 3, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 3, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance', 'depth': 3, 'order': 3}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 0, 'order': 5}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 1, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 1, 'order': 5}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 2, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 2, 'order': 3}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 2, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 2, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 3, 'order': 12}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 3, 'order': 5}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 3, 'order': 11}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 3, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 3, 'order': 3}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 3, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 3, 'order': 3}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity variance estimated_atomicity', 'depth': 3, 'order': 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 0, 'order': 5}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 1, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 1, 'order': 6}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 2, 'order': 5}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 2, 'order': 6}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 2, 'order': 3}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 2, 'order': 6}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 3, 'order': 21}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 3, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 3, 'order': 12}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 3, 'order': 2}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 3, 'order': 14}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 3, 'order': 4}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 3, 'order': 7}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'variance estimated_atomicity', 'depth': 3, 'order': 6}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 0, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 1, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 1, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 2, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 2, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 2, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 2, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 3, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 3, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 3, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 3, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 3, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 3, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 3, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 3, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 4, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 4, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 4, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 4, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 4, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 4, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 4, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 4, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 4, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 4, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 4, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 4, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 4, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 4, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 4, 'order': 1}","{'problem': 'SAT_L', 'pRef_method': 'PSO', 'ps_budget': 5000, 'ps_population': 100, 'metrics': 'simplicity estimated_atomicity', 'depth': 4, 'order': 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
